idclientecrm,monto_total1,monto_total2,monto_total3,monto_total4,monto_total5,contratado Super Destacado1,contratado Super Destacado2,contratado Super Destacado3,contratado Super Destacado4,contratado Super Destacado5,contratado Destacado1,contratado Destacado2,contratado Destacado3,contratado Destacado4,contratado Destacado5,contratado Simple1,contratado Simple2,contratado Simple3,contratado Simple4,contratado Simple5,contratado Desarrollo Super Destacado1,contratado Desarrollo Super Destacado2,contratado Desarrollo Super Destacado3,contratado Desarrollo Super Destacado4,contratado Desarrollo Super Destacado5,contratado Desarrollo Destacado1,contratado Desarrollo Destacado2,contratado Desarrollo Destacado3,contratado Desarrollo Destacado4,contratado Desarrollo Destacado5,contratado Desarrollo Simple1,contratado Desarrollo Simple2,contratado Desarrollo Simple3,contratado Desarrollo Simple4,contratado Desarrollo Simple5,contratado freemium1,contratado freemium2,contratado freemium3,contratado freemium4,contratado freemium5,Lead Venta1,Lead Venta2,Lead Venta3,Lead Venta4,Lead Venta5,Lead Alquiler1,Lead Alquiler2,Lead Alquiler3,Lead Alquiler4,Lead Alquiler5,Lead Alquiler temporal1,Lead Alquiler temporal2,Lead Alquiler temporal3,Lead Alquiler temporal4,Lead Alquiler temporal5
47170083,397.0,299.0,299.0,299.0,299.0,5.0,5.0,5.0,5.0,5.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170198,279.0,279.0,279.0,279.0,279.0,54.0,54.0,54.0,54.0,57.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,49.0,31.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170290,238.0,265.0,179.0,179.0,179.0,3.0,3.0,3.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,70.0,70.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170391,0.0,0.0,199.0,199.0,199.0,0.0,3.0,3.0,1.0,1.0,5.0,15.0,15.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170469,299.0,299.0,299.0,299.0,299.0,7.0,7.0,7.0,7.0,7.0,25.0,25.0,30.0,30.0,30.0,40100.0,40100.0,40100.0,40100.0,40100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,2.0,11.0,20.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
47170477,299.0,299.0,299.0,299.0,299.0,54.0,54.0,54.0,54.0,54.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,48.0,35.0,48.0,1430.0,1227.0,1111.0,849.0,705.0,0.0,0.0,0.0,0.0,0.0
47170560,248.0,248.0,248.0,-42.0,360.0,10.0,10.0,8.0,13.0,7.0,39.0,39.0,34.0,53.0,29.0,90.0,90.0,60.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,17.0,13.0,32.0,28.0,26.0,10.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0
47170646,159.0,159.0,159.0,0.0,159.0,3.0,3.0,2.0,2.0,2.0,16.0,16.0,11.0,11.0,11.0,90.0,90.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170747,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170789,149.0,0.0,149.0,0.0,0.0,40.0,40.0,30.0,30.0,30.0,80.0,80.0,80.0,80.0,80.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,35.0,34.0,28.0,31.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47170880,499.0,349.0,349.0,349.0,349.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,45.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,95.0,76.0,97.0,38.0,74.0,45.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0
47170948,298.0,298.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,2.0,50.0,20.0,20.0,20.0,40.0,20000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,56.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171205,198.0,198.0,198.0,198.0,347.0,3.0,3.0,3.0,23.0,23.0,15.0,15.0,15.0,15.0,15.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171290,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171445,1299.0,800.0,800.0,800.0,800.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,201.0,275.0,266.0,205.0,162.0,117.0,202.0,236.0,92.0,0.0,0.0,0.0,0.0,0.0
47171489,149.0,149.0,198.0,149.0,149.0,3.0,3.0,3.0,3.0,3.0,11.0,11.0,10.0,10.0,10.0,70.0,70.0,70.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171743,169.0,169.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,24.0,10.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0
47171757,299.0,299.0,148.0,450.0,299.0,16.0,16.0,20.0,12.0,12.0,62.0,62.0,79.0,47.0,47.0,20000.0,20000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
47171801,399.0,298.0,298.0,298.0,103.0,39.0,39.0,39.0,39.0,33.0,70.0,70.0,70.0,70.0,40.0,20000.0,20000.0,20000.0,20000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,99.0,56.0,189.0,3.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171842,229.0,229.0,91.0,183.0,229.0,23.0,23.0,23.0,23.0,23.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,27.0,40.0,37.0,44.0,102.0,103.0,96.0,154.0,0.0,0.0,0.0,0.0,0.0
47171971,299.0,0.0,299.0,299.0,0.0,8.0,8.0,8.0,4.0,4.0,45.0,45.0,45.0,15.0,15.0,20000.0,20000.0,20000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,18.0,0.0,5.0,4.0,23.0,39.0,0.0,1.0,89.0,127.0,116.0,1.0,1.0
47171996,238.0,238.0,238.0,269.0,229.0,6.0,6.0,3.0,3.0,0.0,44.0,44.0,30.0,43.0,20.0,10260.0,10260.0,200.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47172004,299.0,200.0,200.0,200.0,299.0,8.0,8.0,8.0,5.0,5.0,80.0,100.0,100.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,17.0,17.0,24.0,7.0,13.0,8.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0
47172095,198.0,198.0,159.0,159.0,159.0,9.0,2.0,2.0,2.0,2.0,15.0,5.0,5.0,5.0,5.0,60.0,60.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47172166,299.0,0.0,0.0,299.0,0.0,10.0,10.0,10.0,0.0,0.0,15.0,15.0,15.0,35.0,35.0,20130.0,20130.0,20130.0,20130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,148.0,89.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47172193,509.0,509.0,509.0,509.0,509.0,47.0,47.0,47.0,47.0,47.0,20.0,20.0,20.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,19.0,32.0,32.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
47172198,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,9.0,10.0,8.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
47172350,299.0,299.0,299.0,299.0,299.0,4.0,4.0,4.0,4.0,4.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,78.0,76.0,50.0,129.0,330.0,113.0,148.0,86.0,0.0,0.0,0.0,0.0,0.0
47172377,199.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,8.0,40.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0
47172446,0.0,397.0,397.0,397.0,397.0,68.0,68.0,68.0,68.0,68.0,60.0,60.0,60.0,60.0,60.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,134.0,135.0,153.0,107.0,147.0,175.0,125.0,176.0,246.0,0.0,0.0,0.0,0.0,0.0
47172502,999.0,799.0,799.0,799.0,799.0,35.0,35.0,35.0,35.0,35.0,80.0,80.0,80.0,80.0,80.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,256.0,207.0,247.0,308.0,720.0,604.0,707.0,591.0,616.0,0.0,0.0,0.0,0.0,0.0
47172509,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,10.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47172585,299.0,179.0,179.0,179.0,179.0,7.0,7.0,7.0,7.0,7.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,16.0,13.0,12.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
47172705,179.0,119.0,119.0,119.0,119.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47172833,399.0,399.0,399.0,399.0,399.0,21.0,21.0,21.0,21.0,21.0,90.0,90.0,90.0,90.0,90.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,13.0,22.0,18.0,7.0,6.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
47172838,0.0,-255.0,0.0,425.0,425.0,7.0,7.0,7.0,7.0,7.0,30.0,30.0,30.0,30.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,48.0,31.0,21.0,23.0,76.0,19.0,66.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0
47172968,179.0,179.0,179.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,10.0,10.0,0.0,40.0,40.0,50.0,50.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,15.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
47173005,299.0,149.0,149.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,20100.0,20100.0,20100.0,20100.0,20100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,74.0,120.0,36.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173055,179.0,179.0,179.0,179.0,179.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173131,299.0,299.0,150.0,150.0,150.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,50.0,50.0,50.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,7.0,9.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
47173255,498.0,498.0,0.0,349.0,349.0,6.0,0.0,1.0,1.0,1.0,30.0,0.0,20.0,20.0,20.0,10000.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,5.0,23.0,2.0,1.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0
47173268,149.0,149.0,149.0,149.0,149.0,11.0,11.0,13.0,13.0,13.0,29.0,29.0,34.0,34.0,34.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173352,750.0,389.0,389.0,389.0,389.0,40.0,40.0,40.0,25.0,25.0,80.0,80.0,80.0,20.0,20.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,59.0,37.0,30.0,42.0,157.0,267.0,219.0,93.0,216.0,0.0,0.0,0.0,0.0,0.0
47173388,199.0,199.0,199.0,199.0,0.0,12.0,12.0,12.0,12.0,12.0,55.0,45.0,45.0,20.0,20.0,10100.0,10100.0,10100.0,10100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,24.0,24.0,10.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
47173423,288.0,1.0,0.0,229.0,229.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,30.0,30.0,0.0,130.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173615,424.0,424.0,424.0,424.0,424.0,42.0,42.0,42.0,42.0,42.0,30.0,30.0,30.0,30.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,54.0,35.0,23.0,52.0,13.0,21.0,5.0,5.0,17.0,1.0,9.0,0.0,0.0,0.0
47173619,499.0,499.0,499.0,499.0,499.0,30.0,30.0,30.0,30.0,30.0,50.0,50.0,50.0,50.0,50.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,10.0,11.0,12.0,12.0,21.0,24.0,43.0,94.0,0.0,0.0,0.0,0.0,0.0
47173713,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,18.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
47173725,179.0,179.0,179.0,0.0,160.0,11.0,11.0,6.0,6.0,6.0,49.0,49.0,44.0,44.0,34.0,230.0,230.0,200.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,13.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173972,299.0,0.0,299.0,0.0,299.0,16.0,16.0,12.0,12.0,12.0,60.0,60.0,45.0,45.0,45.0,40000.0,40000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,10.0,23.0,45.0,0.0,41.0,12.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0
47173989,1298.0,1298.0,1298.0,299.0,299.0,104.0,104.0,4.0,4.0,0.0,15.0,20.0,20.0,20.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,18.0,24.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
47174011,238.0,238.0,238.0,238.0,238.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,30.0,30.0,30.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,2.0,10.0,57.0,25.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0
47174063,497.0,497.0,497.0,497.0,497.0,75.0,75.0,75.0,75.0,81.0,60.0,60.0,60.0,60.0,90.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,112.0,119.0,124.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47174111,179.0,-182.0,540.0,179.0,179.0,13.0,10.0,13.0,13.0,13.0,45.0,40.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,22.0,39.0,39.0,60.0,9.0,54.0,105.0,123.0,0.0,0.0,0.0,0.0,0.0
47174122,299.0,299.0,299.0,299.0,299.0,10.0,10.0,10.0,10.0,10.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,32.0,46.0,50.0,8.0,23.0,12.0,33.0,53.0,0.0,0.0,0.0,0.0,0.0
47174283,129.0,129.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47174294,419.0,349.0,349.0,349.0,349.0,5.0,5.0,5.0,5.0,5.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.0,107.0,52.0,71.0,188.0,186.0,157.0,128.0,148.0,18.0,0.0,0.0,0.0,0.0
47174636,299.0,299.0,0.0,398.0,398.0,10.0,6.0,8.0,8.0,0.0,50.0,30.0,30.0,30.0,0.0,20000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,329.0,23.0,60.0,77.0,13.0,12.0,18.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0
47174658,349.0,349.0,349.0,349.0,349.0,18.0,18.0,18.0,18.0,0.0,10.0,10.0,10.0,10.0,10.0,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,19.0,8.0,5.0,6.0,7.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
